"REF_DATE","GEO","DGUID","Income concept","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1986","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.433","","","","3"
"1986","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.326","","","","3"
"1986","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.289","","","","3"
"1986","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.422","","","","3"
"1986","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.299","","","","3"
"1986","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.269","","","","3"
"1986","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.406","","","","3"
"1986","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.317","","","","3"
"1986","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.282","","","","3"
"1986","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.364","","","","3"
"1986","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.310","","","","3"
"1986","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.280","","","","3"
"1986","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.395","","","","3"
"1986","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.330","","","","3"
"1986","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.298","","","","3"
"1986","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.394","","","","3"
"1986","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.321","","","","3"
"1986","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.286","","","","3"
"1986","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.427","","","","3"
"1986","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.352","","","","3"
"1986","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.317","","","","3"
"1986","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.378","","","","3"
"1986","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.320","","","","3"
"1986","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.291","","","","3"
"1986","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.395","","","","3"
"1986","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.325","","","","3"
"1986","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.296","","","","3"
"1987","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.392","","","","3"
"1987","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.321","","","","3"
"1987","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.287","","","","3"
"1987","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.428","","","","3"
"1987","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.310","","","","3"
"1987","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.274","","","","3"
"1987","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.465","","","","3"
"1987","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.317","","","","3"
"1987","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.279","","","","3"
"1987","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.406","","","","3"
"1987","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.294","","","","3"
"1987","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.262","","","","3"
"1987","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.402","","","","3"
"1987","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.307","","","","3"
"1987","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.272","","","","3"
"1987","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.423","","","","3"
"1987","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.301","","","","3"
"1987","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.268","","","","3"
"1987","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.406","","","","3"
"1987","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.321","","","","3"
"1987","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.283","","","","3"
"1987","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.362","","","","3"
"1987","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.308","","","","3"
"1987","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.276","","","","3"
"1987","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.393","","","","3"
"1987","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.325","","","","3"
"1987","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.290","","","","3"
"1987","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.389","","","","3"
"1987","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.312","","","","3"
"1987","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.277","","","","3"
"1987","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.402","","","","3"
"1987","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.325","","","","3"
"1987","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.291","","","","3"
"1987","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.387","","","","3"
"1987","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.328","","","","3"
"1987","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.293","","","","3"
"1987","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.395","","","","3"
"1987","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.324","","","","3"
"1987","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.290","","","","3"
"1988","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.391","","","","3"
"1988","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.318","","","","3"
"1988","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.282","","","","3"
"1988","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.420","","","","3"
"1988","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.303","","","","3"
"1988","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.267","","","","3"
"1988","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.444","","","","3"
"1988","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.304","","","","3"
"1988","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.270","","","","3"
"1988","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.408","","","","3"
"1988","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.285","","","","3"
"1988","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.256","","","","3"
"1988","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.399","","","","3"
"1988","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.304","","","","3"
"1988","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.266","","","","3"
"1988","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.421","","","","3"
"1988","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.299","","","","3"
"1988","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.265","","","","3"
"1988","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.402","","","","3"
"1988","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.313","","","","3"
"1988","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.269","","","","3"
"1988","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.363","","","","3"
"1988","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.308","","","","3"
"1988","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.275","","","","3"
"1988","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.395","","","","3"
"1988","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.326","","","","3"
"1988","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.289","","","","3"
"1988","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.404","","","","3"
"1988","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.322","","","","3"
"1988","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.281","","","","3"
"1988","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.419","","","","3"
"1988","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.336","","","","3"
"1988","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.297","","","","3"
"1988","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.378","","","","3"
"1988","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.320","","","","3"
"1988","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.284","","","","3"
"1988","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.374","","","","3"
"1988","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.308","","","","3"
"1988","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.276","","","","3"
"1989","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.388","","","","3"
"1989","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.318","","","","3"
"1989","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.281","","","","3"
"1989","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.421","","","","3"
"1989","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.306","","","","3"
"1989","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.269","","","","3"
"1989","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.441","","","","3"
"1989","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.301","","","","3"
"1989","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.264","","","","3"
"1989","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.409","","","","3"
"1989","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.293","","","","3"
"1989","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.260","","","","3"
"1989","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.411","","","","3"
"1989","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.312","","","","3"
"1989","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.274","","","","3"
"1989","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.414","","","","3"
"1989","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.300","","","","3"
"1989","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.265","","","","3"
"1989","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.398","","","","3"
"1989","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.308","","","","3"
"1989","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.266","","","","3"
"1989","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.367","","","","3"
"1989","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.313","","","","3"
"1989","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.278","","","","3"
"1989","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.389","","","","3"
"1989","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.322","","","","3"
"1989","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.285","","","","3"
"1989","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.398","","","","3"
"1989","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.318","","","","3"
"1989","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.275","","","","3"
"1989","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.409","","","","3"
"1989","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.328","","","","3"
"1989","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.288","","","","3"
"1989","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.373","","","","3"
"1989","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.318","","","","3"
"1989","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.284","","","","3"
"1989","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.362","","","","3"
"1989","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.302","","","","3"
"1989","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.270","","","","3"
"1990","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.403","","","","3"
"1990","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.326","","","","3"
"1990","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.286","","","","3"
"1990","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.432","","","","3"
"1990","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.311","","","","3"
"1990","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.272","","","","3"
"1990","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.473","","","","3"
"1990","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.318","","","","3"
"1990","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.278","","","","3"
"1990","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.415","","","","3"
"1990","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.292","","","","3"
"1990","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.257","","","","3"
"1990","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.411","","","","3"
"1990","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.308","","","","3"
"1990","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.270","","","","3"
"1990","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.423","","","","3"
"1990","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.307","","","","3"
"1990","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.269","","","","3"
"1990","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.415","","","","3"
"1990","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.316","","","","3"
"1990","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.269","","","","3"
"1990","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.379","","","","3"
"1990","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.319","","","","3"
"1990","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.280","","","","3"
"1990","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.403","","","","3"
"1990","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.333","","","","3"
"1990","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.293","","","","3"
"1990","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.402","","","","3"
"1990","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.322","","","","3"
"1990","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.279","","","","3"
"1990","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.434","","","","3"
"1990","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.350","","","","3"
"1990","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.306","","","","3"
"1990","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.388","","","","3"
"1990","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.327","","","","3"
"1990","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.289","","","","3"
"1990","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.395","","","","3"
"1990","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.328","","","","3"
"1990","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.290","","","","3"
"1991","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.422","","","","3"
"1991","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.334","","","","3"
"1991","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.292","","","","3"
"1991","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.449","","","","3"
"1991","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.315","","","","3"
"1991","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.275","","","","3"
"1991","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.494","","","","3"
"1991","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.325","","","","3"
"1991","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.282","","","","3"
"1991","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.433","","","","3"
"1991","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.296","","","","3"
"1991","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.259","","","","3"
"1991","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.422","","","","3"
"1991","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.310","","","","3"
"1991","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.271","","","","3"
"1991","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.445","","","","3"
"1991","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.314","","","","3"
"1991","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.274","","","","3"
"1991","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.436","","","","3"
"1991","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.326","","","","3"
"1991","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.278","","","","3"
"1991","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.409","","","","3"
"1991","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.333","","","","3"
"1991","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.291","","","","3"
"1991","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.418","","","","3"
"1991","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.343","","","","3"
"1991","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.301","","","","3"
"1991","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.422","","","","3"
"1991","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.330","","","","3"
"1991","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.287","","","","3"
"1991","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.430","","","","3"
"1991","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.339","","","","3"
"1991","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.296","","","","3"
"1991","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.405","","","","3"
"1991","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.342","","","","3"
"1991","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.301","","","","3"
"1991","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.392","","","","3"
"1991","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.318","","","","3"
"1991","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.283","","","","3"
"1992","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.429","","","","3"
"1992","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.334","","","","3"
"1992","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.291","","","","3"
"1992","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.457","","","","3"
"1992","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.319","","","","3"
"1992","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.280","","","","3"
"1992","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.512","","","","3"
"1992","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.333","","","","3"
"1992","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.294","","","","3"
"1992","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.420","","","","3"
"1992","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.287","","","","3"
"1992","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.253","","","","3"
"1992","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.437","","","","3"
"1992","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.318","","","","3"
"1992","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.278","","","","3"
"1992","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.442","","","","3"
"1992","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.312","","","","3"
"1992","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.274","","","","3"
"1992","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.433","","","","3"
"1992","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.318","","","","3"
"1992","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.270","","","","3"
"1992","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.414","","","","3"
"1992","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.330","","","","3"
"1992","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.287","","","","3"
"1992","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.432","","","","3"
"1992","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.347","","","","3"
"1992","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.307","","","","3"
"1992","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.434","","","","3"
"1992","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.332","","","","3"
"1992","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.288","","","","3"
"1992","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.443","","","","3"
"1992","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.350","","","","3"
"1992","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.308","","","","3"
"1992","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.425","","","","3"
